id,vel_mean,tiempo_terminar,colision,react_time,cant_autos_en_frame,posicion_final,cantidad_de_autos_enviados
129066,0.5848432036118854,3.1051902770996094,True,0.07969847859617299,577,1.1696864072237707,2006.0
742676,0.8487348598311995,4.197274923324585,True,0.0731561939361202,577,2.5462045794935984,2006.0
394851,0.0,1.6881694793701172,True,0.09281987771883798,575,0.0,2007.0
768228,0.8366753218184331,2.5993216037750244,True,0.07450272252497325,576,1.6733506436368661,2009.0
301488,0.949639099224609,3.950852870941162,True,0.08753350280898932,576,2.848917297673827,2009.0
6815,0.0,0.8723347187042236,True,0.08122965629745568,576,0.0,2011.0
633573,1.350169550693502,1.9447762966156006,True,0.07671421742894956,576,1.350169550693502,2011.0
847008,1.33429048304946,2.16666579246521,True,0.06754224772500185,577,2.306085731336355,2014.0
569610,0.461217146267271,6.0655388832092285,True,0.0867381758985499,577,2.306085731336355,2014.0
957087,1.2421212611646162,1.3486013412475586,True,0.09103859342058321,575,2.306085731336355,2014.0
301136,0.7311970620553283,2.2483723163604736,True,0.07586677598627616,576,1.4623941241106566,2016.0
481366,0.654764925059868,3.6523735523223877,True,0.0660502231716345,576,1.964294775179604,2016.0
312633,0.0,1.8708736896514893,True,0.08784654073545671,576,0.0,2018.0
990435,0.7039123959356202,3.2534587383270264,True,0.07199105258343493,576,1.4078247918712403,2018.0
918590,0.9056721352004433,2074.1248490810394,False,0.08447900036594437,576,10000.431716883295,2018.0
637682,0.0,1.908552885055542,True,0.08519751504109951,574,0.0,2019.0
958580,1.0164770278215218,2.8196260929107666,True,0.08407254520162098,577,2.0329540556430437,2023.0
765117,0.8933854301396931,4.155945777893066,True,0.07805609852587926,577,2.680156290419079,2023.0
147318,0.9603014026348808,5.396177053451538,True,0.07276334787200353,577,3.8412056105395234,2023.0
766248,1.276557807690256,2.58101224899292,True,0.10073441228297525,575,2.0329540556430437,2024.0
565037,0.0,1.4647648334503174,True,0.08406357482179541,576,0.0,2026.0
768843,0.5874435161223817,2.978841543197632,True,0.07352313189605056,576,1.1748870322447633,2026.0
438647,0.8662256666427107,4.1896162033081055,True,0.08036012778497975,576,2.598676999928132,2026.0
65712,1.1635635958270478,2.017075300216675,True,0.08171265316356112,577,2.109683221886608,2030.0
529106,0.7032277406288694,4.011749505996704,True,0.0707873867118367,577,2.109683221886608,2030.0
386741,0.8850991471887446,3.031970500946045,True,0.08164181105113637,577,1.5029098271487629,2032.0
83582,0.5009699423829209,4.413445234298706,True,0.08884971749080003,577,1.5029098271487629,2032.0
895971,1.1617297972213132,4.379176616668701,True,0.08017044440940221,577,3.3790013156421392,2034.0
491871,0.45351159850612566,10.430715322494507,True,0.10214930356352873,577,3.6280927880490053,2034.0
642942,1.1256987410631023,3.0108909606933594,True,0.07943585631452385,576,2.2513974821262046,2035.0
591129,0.7573730072336247,4.24175763130188,True,0.1009085456129808,576,2.272119021700874,2035.0
905685,0.757968967649995,2.764492988586426,True,0.07808751985873577,576,1.51593793529999,2037.0
82802,0.629067570871202,4.248871564865112,True,0.0880479836766216,576,1.8872027126136062,2037.0
956892,0.0,1.4132139682769775,True,0.0877448144621804,578,0.0,2041.0
902042,0.4560062354122514,2.742682456970215,True,0.09091832371663687,578,0.9120124708245028,2041.0
834395,0.5140226987008033,3.8979806900024414,True,0.0800788550703126,578,1.5420680961024098,2041.0
312067,1.0584317302145276,2.885368824005127,True,0.07206518387500942,577,2.1168634604290553,2043.0
709404,0.5274170890581591,7.676342487335205,True,0.08900472541758155,577,3.1645025343489546,2043.0
496265,0.9466891712139962,2.7930259704589844,True,0.08604064326833832,576,1.8933783424279924,2044.0
707803,0.0,1.7660441398620605,True,0.08629626810577364,576,0.0,2045.0
746104,0.6713394770734673,2.801534652709961,True,0.07670534208469146,576,1.3426789541469346,2045.0
211010,0.0,1.9986326694488525,True,0.07906055194127651,578,0.0,2049.0
86925,0.2799352137026154,3.126054048538208,True,0.08957547983161315,578,0.5598704274052309,2049.0
654335,0.5217497428093485,4.371727705001831,True,0.09637334448791882,578,1.5652492284280455,2049.0
52962,1.2872669669417636,3.221961736679077,True,0.06978395307213237,577,2.574533933883527,2051.0
158247,0.6293255525669545,7.902273416519165,True,0.07251161136994541,577,3.7759533154017273,2051.0
693269,0.0,1.8929049968719482,True,0.07695764878187536,576,0.0,2052.0
205396,0.735022431342383,2.985168695449829,True,0.06561928643044589,577,1.470044862684766,2053.0
63923,0.903847059994766,2115.385639190674,False,0.10788059507638828,577,10000.16387178206,2053.0
646657,0.0,1.9365346431732178,True,0.06739018992995298,574,0.0,2053.0
87144,0.0,1.582935094833374,True,0.0848888382714517,577,0.0,2057.0
267141,0.7326142357541767,2.94364070892334,True,0.09650018241087822,577,1.4652284715083534,2057.0
952179,0.5402997066850748,4.426686525344849,True,0.07623796433343033,577,1.6208991200552243,2057.0
148696,0.7524489737929263,5.777889013290405,True,0.06581576713249358,577,3.009795895171705,2057.0
704105,0.0,1.8069603443145752,True,0.05392044044429614,574,0.0,2058.0
917714,0.0,1.7189390659332275,True,0.08237834288473242,577,0.0,2062.0
511981,0.5828069086105139,2.813777446746826,True,0.06907975182916118,577,1.1656138172210277,2062.0
907976,0.787999241731702,4.039396047592163,True,0.09229477712271787,577,2.363997725195106,2062.0
518626,0.9039535685172596,2126.4919686317444,False,0.07518319705752846,577,10000.43832850643,2062.0
261115,0.0,0.9239232540130615,True,0.08087690984246708,574,0.0,2063.0
858216,0.0,1.7854232788085938,True,0.08616509762228568,576,0.0,2066.0
906720,0.14302191548521523,3.3206613063812256,True,0.08642403241739414,576,0.28604383097043046,2066.0
98709,0.9803462734396371,3.202268123626709,True,0.09812695717127967,576,1.9110452614933648,2068.0
42413,0.38220905229867297,6.906327486038208,True,0.08144177901804008,576,1.9110452614933648,2068.0
75168,0.9045014201951105,2134.2543020248413,False,0.08844880392638493,575,10001.976704517509,2069.0
801379,1.6953997143981117,3.6766464710235596,True,0.0853463481543585,575,3.944925335813549,2070.0
424396,0.3287437779844624,15.664723873138428,True,0.09220729810119677,575,3.944925335813549,2070.0
920518,0.0,1.5578579902648926,True,0.06771852556891139,574,0.0,2071.0
280528,0.6766112416650752,2.15287184715271,True,0.09014528051555937,574,1.3532224833301505,2071.0
316019,0.0,1.9424469470977783,True,0.06712799544196704,575,0.0,2074.0
124923,0.36282253110366036,3.1935319900512695,True,0.07957127556572983,575,0.7256450622073207,2074.0
269279,0.6379390032587283,4.295837879180908,True,0.09026219584218269,575,1.913817009776185,2074.0
313425,0.9045978103339777,2143.367006778717,False,0.06489762049874952,576,10001.233391052461,2078.0
641248,1.255749661273064,3.156892776489258,True,0.07205429265785654,575,1.5245435870268838,2078.0
316202,0.5081811956756279,4.342401742935181,True,0.08485779263353774,575,1.5245435870268838,2078.0
530145,0.7130616175427882,5.595831632614136,True,0.06461342993053246,575,2.8522464701711527,2078.0
793655,1.2209117714724254,4.528902769088745,True,0.0871581500001503,575,3.662735314417276,2081.0
422420,1.3533342005113518,5.893538236618042,True,0.08042475669557148,575,5.0079713236748695,2081.0
177050,0.49923671024712496,17.474209308624268,True,0.06842318929936367,575,6.490077233212625,2081.0
710088,0.0,0.7612645626068115,True,0.08097403962739724,573,0.0,2082.0
363279,0.6438905005768942,3.0752837657928467,True,0.07738728092280094,573,1.2877810011537885,2082.0
793381,0.6834449185047484,4.3792479038238525,True,0.07776069344199212,573,2.0503347555142453,2082.0
828782,0.9064155022137068,2148.0682394504547,False,0.07381656425624789,571,10002.295066928284,2083.0
318997,0.9830300984652778,3.195281744003296,True,0.0782578889726429,573,1.9660601969305556,2086.0
871601,1.0833278232388055,4.632835626602173,True,0.07343359706790015,574,3.2499834697164163,2087.0
619918,0.7560315953858103,3.19731068611145,True,0.0771183152187969,572,1.5120631907716207,2087.0
299039,0.9070961065591727,2153.05703496933,False,0.06636512865367127,573,10002.548767027958,2089.0
